"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y","year"
"39592",24,"student","single","high.school","no","yes","no","cellular","may","wed",258,1,3,5,"success",-1.8,93.876,-40,0.672,5008.7,"yes",2010
"39593",52,"admin.","married","university.degree","no","yes","no","cellular","may","wed",338,1,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",2010
"39594",18,"student","single","unknown","no","no","no","telephone","may","wed",110,1,999,2,"failure",-1.8,93.876,-40,0.672,5008.7,"no",2010
"39595",29,"admin.","single","university.degree","no","no","no","cellular","may","wed",720,1,6,2,"failure",-1.8,93.876,-40,0.672,5008.7,"no",2010
"39596",29,"admin.","single","university.degree","no","yes","no","cellular","may","wed",232,1,999,1,"failure",-1.8,93.876,-40,0.672,5008.7,"yes",2010
"39597",44,"blue-collar","single","basic.6y","no","no","no","telephone","may","wed",174,1,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"no",2010
"39598",27,"student","married","high.school","no","yes","no","telephone","may","wed",54,1,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"no",2010
"39599",20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",2010
"39600",48,"admin.","single","university.degree","no","yes","no","cellular","may","wed",121,4,999,1,"failure",-1.8,93.876,-40,0.672,5008.7,"no",2010
"39601",46,"management","married","basic.9y","no","yes","no","telephone","may","wed",16,1,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"no",2010
"39602",72,"retired","married","basic.4y","no","yes","no","cellular","may","wed",443,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"yes",2010
"39603",36,"technician","married","professional.course","no","yes","no","cellular","may","thu",109,1,999,1,"failure",-1.8,93.876,-40,0.677,5008.7,"no",2010
"39604",37,"technician","married","university.degree","no","yes","no","cellular","may","thu",246,1,2,4,"success",-1.8,93.876,-40,0.677,5008.7,"yes",2010
"39605",33,"services","married","high.school","no","no","no","cellular","may","thu",192,1,999,1,"failure",-1.8,93.876,-40,0.677,5008.7,"yes",2010
"39606",52,"admin.","married","university.degree","no","yes","yes","cellular","may","thu",250,1,3,5,"success",-1.8,93.876,-40,0.677,5008.7,"yes",2010
"39607",52,"admin.","married","university.degree","no","no","no","cellular","may","thu",195,1,999,0,"nonexistent",-1.8,93.876,-40,0.677,5008.7,"yes",2010
"39608",52,"admin.","married","university.degree","no","no","no","cellular","may","thu",613,1,3,2,"success",-1.8,93.876,-40,0.677,5008.7,"yes",2010
"39609",52,"admin.","married","university.degree","no","yes","no","cellular","may","thu",227,2,999,0,"nonexistent",-1.8,93.876,-40,0.677,5008.7,"no",2010
"39610",19,"student","single","basic.4y","no","yes","no","cellular","may","thu",220,1,999,1,"failure",-1.8,93.876,-40,0.677,5008.7,"no",2010
"39611",18,"student","single","unknown","no","yes","no","cellular","may","thu",183,1,7,2,"success",-1.8,93.876,-40,0.677,5008.7,"no",2010
"39612",52,"technician","married","university.degree","no","no","no","cellular","may","thu",211,1,3,4,"success",-1.8,93.876,-40,0.677,5008.7,"yes",2010
"39613",62,"retired","married","professional.course","no","no","no","telephone","may","thu",111,1,999,0,"nonexistent",-1.8,93.876,-40,0.677,5008.7,"no",2010
"39614",31,"student","single","unknown","no","no","no","cellular","may","thu",243,2,999,1,"failure",-1.8,93.876,-40,0.677,5008.7,"yes",2010
"39615",78,"retired","divorced","basic.4y","no","yes","no","cellular","may","fri",218,2,7,2,"success",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39616",37,"management","married","high.school","no","no","no","cellular","may","fri",292,3,999,0,"nonexistent",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39617",44,"technician","married","university.degree","no","yes","no","cellular","may","fri",662,2,2,1,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39618",30,"student","single","high.school","no","no","no","telephone","may","fri",300,3,999,0,"nonexistent",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39619",44,"technician","married","university.degree","no","no","yes","telephone","may","fri",201,2,999,1,"failure",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39620",30,"student","single","high.school","no","no","no","cellular","may","fri",226,2,3,2,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39621",60,"retired","married","professional.course","no","yes","no","cellular","may","fri",110,2,999,0,"nonexistent",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39622",44,"technician","married","university.degree","no","no","no","cellular","may","fri",113,1,999,1,"failure",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39623",42,"retired","single","basic.4y","unknown","yes","yes","cellular","may","fri",116,3,999,0,"nonexistent",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39624",44,"admin.","single","university.degree","no","yes","no","cellular","may","fri",211,4,3,1,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39625",33,"blue-collar","married","basic.6y","no","no","no","telephone","may","mon",165,1,999,0,"nonexistent",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39626",82,"retired","married","high.school","unknown","yes","no","cellular","may","mon",135,3,999,0,"nonexistent",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39627",22,"student","single","unknown","no","yes","no","cellular","may","mon",171,2,3,2,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39628",38,"entrepreneur","married","professional.course","no","no","no","cellular","may","mon",269,5,3,2,"success",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39629",41,"admin.","married","university.degree","no","no","no","telephone","may","mon",128,2,999,0,"nonexistent",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39630",38,"entrepreneur","married","professional.course","no","yes","no","cellular","may","mon",583,6,2,4,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39631",46,"admin.","single","high.school","no","yes","no","cellular","may","mon",522,6,999,0,"nonexistent",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39632",56,"technician","married","professional.course","no","yes","no","telephone","may","mon",483,5,999,0,"nonexistent",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39633",24,"student","single","high.school","no","yes","no","cellular","may","tue",113,2,999,2,"failure",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39634",34,"technician","married","unknown","no","yes","no","telephone","may","tue",97,3,999,0,"nonexistent",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39635",54,"technician","married","university.degree","no","yes","no","telephone","may","tue",172,5,999,1,"failure",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39636",50,"admin.","married","university.degree","no","unknown","unknown","cellular","may","wed",801,1,999,1,"failure",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39637",59,"admin.","divorced","basic.4y","no","yes","no","cellular","may","wed",193,1,999,0,"nonexistent",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39638",58,"admin.","married","high.school","no","yes","no","cellular","may","wed",309,1,6,1,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39639",50,"admin.","married","university.degree","no","yes","no","cellular","may","wed",176,2,3,3,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39640",77,"retired","married","university.degree","no","yes","no","cellular","may","wed",152,1,6,4,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39641",66,"blue-collar","married","unknown","no","yes","no","cellular","may","wed",171,2,6,2,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39642",50,"admin.","married","high.school","no","yes","no","cellular","may","wed",333,1,999,2,"failure",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39643",61,"management","married","university.degree","no","no","no","cellular","may","wed",228,2,999,1,"failure",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39644",48,"unemployed","married","professional.course","no","no","no","cellular","may","wed",317,1,6,3,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39645",48,"unemployed","married","professional.course","no","yes","no","cellular","may","wed",236,1,6,2,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39646",50,"admin.","married","high.school","no","no","no","cellular","may","wed",208,2,3,5,"success",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39647",40,"technician","married","professional.course","no","yes","no","cellular","may","wed",248,1,3,4,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39648",30,"admin.","single","high.school","no","yes","no","cellular","may","wed",144,1,999,1,"failure",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39649",60,"admin.","married","unknown","no","yes","no","cellular","may","wed",762,1,6,2,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39650",48,"unemployed","married","professional.course","no","no","no","telephone","may","wed",360,1,6,1,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39651",77,"retired","married","university.degree","no","yes","no","telephone","may","wed",372,1,3,4,"success",-1.8,93.876,-40,0.682,5008.7,"yes",2010
"39652",30,"admin.","single","high.school","no","no","no","cellular","may","wed",177,1,13,1,"success",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39653",47,"management","married","university.degree","no","yes","no","telephone","may","wed",267,2,3,3,"success",-1.8,93.876,-40,0.682,5008.7,"no",2010
"39654",34,"management","single","university.degree","no","yes","no","telephone","may","thu",18,1,999,0,"nonexistent",-1.8,93.876,-40,0.683,5008.7,"no",2010
"39655",45,"blue-collar","married","professional.course","no","yes","no","telephone","may","thu",414,1,6,2,"success",-1.8,93.876,-40,0.683,5008.7,"yes",2010
"39656",92,"retired","married","unknown","no","yes","no","cellular","may","thu",271,1,6,2,"success",-1.8,93.876,-40,0.683,5008.7,"no",2010
"39657",58,"management","married","university.degree","no","no","no","cellular","may","thu",289,1,3,4,"success",-1.8,93.876,-40,0.683,5008.7,"yes",2010
"39658",31,"admin.","married","university.degree","no","yes","no","cellular","may","thu",400,1,3,1,"success",-1.8,93.876,-40,0.683,5008.7,"yes",2010
"39659",41,"unemployed","married","basic.9y","no","yes","no","cellular","may","thu",306,1,6,4,"success",-1.8,93.876,-40,0.683,5008.7,"yes",2010
"39660",28,"admin.","single","high.school","no","yes","no","cellular","may","thu",263,1,6,1,"success",-1.8,93.876,-40,0.683,5008.7,"yes",2010
"39661",29,"admin.","single","university.degree","no","no","no","cellular","may","thu",216,1,3,3,"success",-1.8,93.876,-40,0.683,5008.7,"yes",2010
"39662",39,"services","married","high.school","no","yes","no","cellular","may","thu",328,2,6,3,"success",-1.8,93.876,-40,0.683,5008.7,"yes",2010
"39663",70,"retired","married","basic.4y","no","yes","no","cellular","may","thu",331,1,3,2,"success",-1.8,93.876,-40,0.683,5008.7,"yes",2010
"39664",40,"admin.","single","basic.9y","no","yes","no","cellular","may","thu",356,1,2,3,"success",-1.8,93.876,-40,0.683,5008.7,"yes",2010
"39665",40,"admin.","single","basic.9y","no","yes","no","cellular","may","thu",234,1,3,3,"success",-1.8,93.876,-40,0.683,5008.7,"yes",2010
"39666",28,"admin.","single","high.school","no","yes","no","cellular","may","thu",457,2,999,1,"failure",-1.8,93.876,-40,0.683,5008.7,"no",2010
"39667",60,"management","married","unknown","no","yes","no","cellular","may","thu",336,3,3,5,"success",-1.8,93.876,-40,0.683,5008.7,"yes",2010
"39668",29,"admin.","married","university.degree","no","yes","yes","cellular","may","fri",567,3,13,2,"failure",-1.8,93.876,-40,0.684,5008.7,"yes",2010
"39669",52,"management","married","university.degree","no","no","no","cellular","may","fri",404,2,9,1,"success",-1.8,93.876,-40,0.684,5008.7,"yes",2010
"39670",52,"management","married","university.degree","no","no","no","cellular","may","fri",698,5,999,1,"failure",-1.8,93.876,-40,0.684,5008.7,"no",2010
"39671",30,"admin.","single","high.school","no","yes","no","cellular","may","fri",532,5,999,0,"nonexistent",-1.8,93.876,-40,0.684,5008.7,"yes",2010
"39672",47,"technician","divorced","professional.course","no","no","yes","telephone","may","fri",7,1,999,0,"nonexistent",-1.8,93.876,-40,0.684,5008.7,"no",2010
"39673",32,"admin.","married","university.degree","no","no","no","telephone","may","fri",389,4,999,1,"failure",-1.8,93.876,-40,0.684,5008.7,"no",2010
"39674",41,"admin.","married","university.degree","no","yes","no","telephone","may","fri",338,3,999,1,"failure",-1.8,93.876,-40,0.684,5008.7,"no",2010
"39675",68,"retired","married","basic.4y","no","yes","yes","cellular","may","fri",220,1,6,1,"success",-1.8,93.876,-40,0.684,5008.7,"yes",2010
"39676",33,"technician","married","professional.course","no","yes","no","cellular","may","fri",700,4,3,4,"success",-1.8,93.876,-40,0.684,5008.7,"yes",2010
"39677",76,"retired","married","basic.4y","no","yes","no","cellular","may","fri",1205,2,6,2,"success",-1.8,93.876,-40,0.684,5008.7,"yes",2010
"39678",65,"admin.","married","university.degree","no","yes","no","cellular","may","fri",407,3,999,1,"failure",-1.8,93.876,-40,0.684,5008.7,"yes",2010
"39679",77,"retired","married","unknown","no","yes","yes","cellular","may","fri",318,3,999,0,"nonexistent",-1.8,93.876,-40,0.684,5008.7,"no",2010
"39680",33,"technician","married","professional.course","no","yes","yes","cellular","may","fri",62,2,999,0,"nonexistent",-1.8,93.876,-40,0.684,5008.7,"no",2010
"39681",52,"management","married","university.degree","no","yes","no","cellular","may","fri",787,3,3,3,"success",-1.8,93.876,-40,0.684,5008.7,"yes",2010
"39682",33,"admin.","single","university.degree","no","yes","no","cellular","may","fri",396,5,999,0,"nonexistent",-1.8,93.876,-40,0.684,5008.7,"yes",2010
"39683",71,"admin.","married","basic.4y","no","yes","yes","cellular","may","fri",466,4,3,2,"success",-1.8,93.876,-40,0.684,5008.7,"yes",2010
"39684",29,"student","single","university.degree","no","yes","no","cellular","may","mon",556,1,999,1,"failure",-1.8,93.876,-40,0.685,5008.7,"yes",2010
"39685",63,"retired","married","professional.course","no","yes","no","cellular","may","mon",492,1,999,0,"nonexistent",-1.8,93.876,-40,0.685,5008.7,"no",2010
"39686",33,"admin.","married","university.degree","no","yes","no","cellular","may","mon",740,1,3,2,"success",-1.8,93.876,-40,0.685,5008.7,"yes",2010
"39687",33,"admin.","married","university.degree","no","yes","yes","cellular","may","mon",312,2,999,0,"nonexistent",-1.8,93.876,-40,0.685,5008.7,"no",2010
"39688",54,"admin.","married","professional.course","no","no","no","telephone","may","mon",564,5,999,0,"nonexistent",-1.8,93.876,-40,0.685,5008.7,"no",2010
"39689",60,"blue-collar","married","basic.4y","no","yes","no","cellular","may","mon",272,2,6,2,"success",-1.8,93.876,-40,0.685,5008.7,"yes",2010
"39690",33,"admin.","married","university.degree","no","no","no","cellular","may","mon",157,2,15,3,"failure",-1.8,93.876,-40,0.685,5008.7,"no",2010
"39691",63,"retired","married","professional.course","no","yes","yes","cellular","may","mon",444,2,14,1,"success",-1.8,93.876,-40,0.685,5008.7,"yes",2010
"39692",33,"technician","married","university.degree","no","yes","no","cellular","may","mon",508,1,999,0,"nonexistent",-1.8,93.876,-40,0.685,5008.7,"yes",2010
"39693",74,"retired","divorced","university.degree","no","yes","no","cellular","may","tue",387,1,999,0,"nonexistent",-1.8,93.876,-40,0.688,5008.7,"yes",2010
"39694",47,"services","divorced","university.degree","no","yes","yes","cellular","may","tue",336,1,15,3,"failure",-1.8,93.876,-40,0.688,5008.7,"yes",2010
"39695",50,"unemployed","married","high.school","no","no","no","telephone","may","tue",353,3,999,0,"nonexistent",-1.8,93.876,-40,0.688,5008.7,"yes",2010
"39696",29,"admin.","married","high.school","no","no","no","telephone","may","wed",30,1,999,0,"nonexistent",-1.8,93.876,-40,0.69,5008.7,"no",2010
"39697",48,"self-employed","divorced","university.degree","no","no","no","cellular","may","wed",661,3,999,0,"nonexistent",-1.8,93.876,-40,0.69,5008.7,"yes",2010
"39698",28,"student","single","high.school","no","no","yes","cellular","may","wed",472,1,3,5,"success",-1.8,93.876,-40,0.69,5008.7,"yes",2010
"39699",68,"retired","married","professional.course","no","unknown","unknown","cellular","may","thu",237,7,999,2,"failure",-1.8,93.876,-40,0.692,5008.7,"no",2010
"39700",68,"retired","married","professional.course","no","no","yes","cellular","may","thu",420,1,999,1,"failure",-1.8,93.876,-40,0.692,5008.7,"yes",2010
"39701",45,"unknown","married","university.degree","no","yes","no","cellular","may","thu",254,1,999,1,"failure",-1.8,93.876,-40,0.692,5008.7,"no",2010
"39702",45,"management","married","basic.9y","no","yes","no","cellular","may","thu",165,1,999,3,"failure",-1.8,93.876,-40,0.692,5008.7,"no",2010
"39703",46,"admin.","married","university.degree","no","no","no","cellular","may","thu",154,1,999,0,"nonexistent",-1.8,93.876,-40,0.692,5008.7,"yes",2010
"39704",31,"admin.","married","professional.course","no","yes","yes","cellular","may","thu",291,2,999,0,"nonexistent",-1.8,93.876,-40,0.692,5008.7,"yes",2010
"39705",58,"management","married","university.degree","no","yes","no","cellular","may","thu",342,2,999,0,"nonexistent",-1.8,93.876,-40,0.692,5008.7,"yes",2010
"39706",31,"unemployed","single","high.school","no","no","no","cellular","may","thu",339,2,999,0,"nonexistent",-1.8,93.876,-40,0.692,5008.7,"no",2010
"39707",34,"admin.","married","high.school","no","yes","no","cellular","may","thu",321,4,999,3,"failure",-1.8,93.876,-40,0.692,5008.7,"no",2010
"39708",46,"admin.","married","university.degree","no","no","no","telephone","may","thu",351,3,999,0,"nonexistent",-1.8,93.876,-40,0.692,5008.7,"yes",2010
"39709",28,"student","single","university.degree","no","unknown","unknown","cellular","may","fri",226,3,3,2,"success",-1.8,93.876,-40,0.695,5008.7,"yes",2010
"39710",31,"services","single","basic.9y","no","yes","no","cellular","may","fri",214,4,999,0,"nonexistent",-1.8,93.876,-40,0.695,5008.7,"yes",2010
